feature_index,feature_name,mean_shap_value,mean_abs_shap_value,std_shap_value,min_shap_value,max_shap_value
4,smoker,1689.4989356898268,1691.1581446890739,2602.6403814355403,-14.337402924445728,8319.70891915614
7,chronic_disease,-75.43464260053655,1413.0821194431096,1910.6892824806707,-2374.0505215541234,3156.566656863719
0,age,146.27878325125775,386.44358388894,515.4516499076923,-851.0789051116154,1327.504086370093
6,exercise_frequency,-37.02790827965385,361.94022916684537,562.0361452125443,-965.080897425502,892.4139633172806
2,bmi,-18.05424451054266,347.73435133704436,526.2676538385562,-958.8958972164955,1233.7914536160317
3,children,20.485042452213282,75.00557009846221,128.23899739127856,-366.7667167715082,407.3774156239646
8,annual_income,15.447760213758933,46.09025777063259,63.96660795075603,-103.51453554217535,170.69997946826896
1,sex,31.392115011229922,34.49159040053096,39.35269332894694,-19.23201950277672,113.32101364091874
5,region,7.8696191412333425,32.29810732276158,44.02113283498812,-92.10764706403464,91.98405289682758
