feature_index,feature_name,mean_shap_value,mean_abs_shap_value,std_shap_value,min_shap_value,max_shap_value
7,chronic_disease,251.16982938929542,1444.914627801676,2072.2423984728007,-2498.2081774814,3913.352134430869
4,smoker,121.40758892500524,1278.518939694023,2410.2306532899793,-1776.0635415705785,7392.055919996468
6,exercise_frequency,155.77877302001852,399.16249688019906,623.4809075078596,-973.5361317483964,1487.7944148647302
2,bmi,196.97040633563304,326.62544186650325,519.0367778291142,-661.7315979462132,1418.3468062511347
0,age,79.26952934615315,175.40960163530406,275.69530649541025,-554.4728413386391,634.9625328419287
3,children,37.18466649650807,82.57185988130888,143.54529753144536,-318.0296060419307,479.93217005285015
1,sex,5.590354047641747,32.04965551757379,46.07966687324228,-119.4017360464795,89.79516246890057
5,region,26.282396091386577,29.693642356422206,36.07242287606727,-25.788528491208506,115.34818712367716
8,annual_income,3.4049737596352476,21.164977667695506,30.257563699063887,-57.96351651634201,69.20797727142751
