feature_index,feature_name,mean_shap_value,mean_abs_shap_value,std_shap_value,min_shap_value,max_shap_value
7,chronic_disease,2137.203327625962,2138.9663368090605,2253.492809231873,-10.858146672708163,5371.887558781996
4,smoker,1890.6087570765335,1891.7607035998462,3279.2383778033413,-10.761412822981205,8432.20099258768
2,bmi,125.95656021882316,627.8918658438406,771.0737580136474,-1363.219196818741,1381.575358345041
0,age,-66.35636819498879,519.7262642259201,651.9062612917022,-1308.2544570233263,960.5168905237932
6,exercise_frequency,-130.74041702296432,516.0438601243148,708.713293689141,-1145.4906982079353,1106.8130563024408
3,children,-11.767127582017146,234.10433331865875,311.3948175152642,-586.7468958699021,588.1246648383315
8,annual_income,-47.54256452380118,49.859910960738844,45.363766536931024,-129.44681407352786,30.36682261849929
5,region,-42.64985896368748,43.867044284554225,43.385144310789336,-161.9971213505637,13.968751979006772
1,sex,15.751431112831531,19.07425621630932,23.26409667700576,-11.735764733240408,65.7274067107773
