feature_index,feature_name,mean_shap_value,mean_abs_shap_value,std_shap_value,min_shap_value,max_shap_value
7,chronic_disease,2092.3706051765084,2093.3523090130916,2485.558956563248,-4.242330673531508,5227.910797095559
4,smoker,1963.9283995158328,1964.7080537898657,3530.3166149866574,-4.8830778934744625,8258.031393264613
2,bmi,118.93422820450485,825.7593639239049,941.6607067780824,-1453.771447949234,1568.2301107759183
0,age,113.0187348067972,657.2388550211267,739.5468086300663,-1192.7588564165803,1279.253028884601
6,exercise_frequency,-149.56780328791953,593.1017222316082,764.0158169911834,-1119.0894968683474,955.0223587256831
3,children,34.52241048505596,328.10664975773034,396.4959821315438,-613.1901602412352,767.3254125550219
8,annual_income,2.0818346131798995,35.48566560998166,44.500221563759524,-104.27073443693301,78.05231423984856
1,sex,-16.67920985479789,17.620270481597462,23.084365196424336,-72.6990741423605,3.6423957836230274
5,region,4.886054107562113,14.58474988263912,17.46028417206753,-33.958088412829824,34.73712629725229
